MUNICIPALITY,BIOME,STATE,COUNTRY,SOY_EQUIVALENT_TONS
Tunapolis,MATA ATLANTICA,SANTA CATARINA,Denmark,0.497014743920846
Tunapolis,MATA ATLANTICA,SANTA CATARINA,Italy,0.91601268726715
Tunapolis,MATA ATLANTICA,SANTA CATARINA,Netherlands,2.335273584792
Uniao Do Oeste,MATA ATLANTICA,SANTA CATARINA,Spain,31.8654526699886
Unknown Municipality Santa Catarina,MATA ATLANTICA,SANTA CATARINA,Germany,2032.6056726542
Unknown Municipality Santa Catarina,MATA ATLANTICA,SANTA CATARINA,Spain,245.36
Vargeao,MATA ATLANTICA,SANTA CATARINA,France,325.212715418162
Vargeao,MATA ATLANTICA,SANTA CATARINA,Netherlands,292.39934924869
Vargeao,MATA ATLANTICA,SANTA CATARINA,Denmark,8.29694470645166
Vargeao,MATA ATLANTICA,SANTA CATARINA,Italy,15.2915113879883
Vargeao,MATA ATLANTICA,SANTA CATARINA,Netherlands,38.9840262174235
Vargem,MATA ATLANTICA,SANTA CATARINA,Spain,109.75877810161
Vargem Bonita,MATA ATLANTICA,SANTA CATARINA,Spain,23.3679886729397
Vidal Ramos,MATA ATLANTICA,SANTA CATARINA,Spain,55.4990029533876
Videira,MATA ATLANTICA,SANTA CATARINA,Spain,124.275250485378
Vitor Meireles,MATA ATLANTICA,SANTA CATARINA,Spain,10.6218076049443
Xanxere,MATA ATLANTICA,SANTA CATARINA,France,881.37359464472
Xanxere,MATA ATLANTICA,SANTA CATARINA,Netherlands,792.444616403529
Xanxere,MATA ATLANTICA,SANTA CATARINA,Denmark,22.4859227016725
Xanxere,MATA ATLANTICA,SANTA CATARINA,Italy,41.4422121910345
Xanxere,MATA ATLANTICA,SANTA CATARINA,Netherlands,105.652361337702
Xavantina,MATA ATLANTICA,SANTA CATARINA,Spain,2.12437346305116
Xaxim,MATA ATLANTICA,SANTA CATARINA,France,318.404728070846
Xaxim,MATA ATLANTICA,SANTA CATARINA,Netherlands,286.278275330997
Xaxim,MATA ATLANTICA,SANTA CATARINA,Denmark,8.12325686490997
Xaxim,MATA ATLANTICA,SANTA CATARINA,Italy,14.9713996238561
Xaxim,MATA ATLANTICA,SANTA CATARINA,Netherlands,38.1679364870625
Zortea,MATA ATLANTICA,SANTA CATARINA,Spain,336.357499567919
Alvinlandia,MATA ATLANTICA,SAO PAULO,France,2.93279228545482
Alvinlandia,MATA ATLANTICA,SAO PAULO,Netherlands,11.6645147716953
Alvinlandia,MATA ATLANTICA,SAO PAULO,Spain,26.6617480495892
Alvinlandia,MATA ATLANTICA,SAO PAULO,Germany,2.58618956081016
Alvinlandia,MATA ATLANTICA,SAO PAULO,France,105.26927802872
Alvinlandia,MATA ATLANTICA,SAO PAULO,Germany,3.96007776960176
Alvinlandia,MATA ATLANTICA,SAO PAULO,Netherlands,113.568038722024
Alvinlandia,MATA ATLANTICA,SAO PAULO,Slovenia,16.6558289632331
Alvinlandia,MATA ATLANTICA,SAO PAULO,Spain,10.4147453318708
Andradina,MATA ATLANTICA,SAO PAULO,France,7.82077942787952
Andradina,MATA ATLANTICA,SAO PAULO,Netherlands,31.1053727245208
Andradina,MATA ATLANTICA,SAO PAULO,Spain,71.0979947989047
Andradina,MATA ATLANTICA,SAO PAULO,Germany,6.89650549549376
Andradina,MATA ATLANTICA,SAO PAULO,France,280.718074743254
Andradina,MATA ATLANTICA,SAO PAULO,Germany,10.5602073856047
Andradina,MATA ATLANTICA,SAO PAULO,Netherlands,302.848103258732
Andradina,MATA ATLANTICA,SAO PAULO,Slovenia,44.415543901955
Andradina,MATA ATLANTICA,SAO PAULO,Spain,27.7726542183222
Anhumas,MATA ATLANTICA,SAO PAULO,France,4.56212133292972
Anhumas,MATA ATLANTICA,SAO PAULO,Netherlands,18.1448007559705
Anhumas,MATA ATLANTICA,SAO PAULO,Spain,41.4738302993611
Anhumas,MATA ATLANTICA,SAO PAULO,Germany,4.02296153903802
Anhumas,MATA ATLANTICA,SAO PAULO,France,163.752210266898
Anhumas,MATA ATLANTICA,SAO PAULO,Germany,6.16012097493607
Anhumas,MATA ATLANTICA,SAO PAULO,Netherlands,176.661393567593
Anhumas,MATA ATLANTICA,SAO PAULO,Slovenia,25.9090672761404
Anhumas,MATA ATLANTICA,SAO PAULO,Spain,16.2007149606879
Apiai,MATA ATLANTICA,SAO PAULO,France,295.757694309156
Apiai,MATA ATLANTICA,SAO PAULO,Spain,167.202622070459
Aracatuba,MATA ATLANTICA,SAO PAULO,Netherlands,1298.11340092332
Areiopolis,MATA ATLANTICA,SAO PAULO,Netherlands,12.6079817638777
Avanhandava,MATA ATLANTICA,SAO PAULO,Netherlands,71.8148537011214
Barbosa,MATA ATLANTICA,SAO PAULO,Netherlands,35.7056729539593
Bariri,MATA ATLANTICA,SAO PAULO,Netherlands,254.176025630436
Bento De Abreu,MATA ATLANTICA,SAO PAULO,Netherlands,231.481727372244
Bilac,MATA ATLANTICA,SAO PAULO,Netherlands,150.084913202984
Birigui,MATA ATLANTICA,SAO PAULO,Netherlands,180
Birigui,MATA ATLANTICA,SAO PAULO,Netherlands,1679.09103268456
Brauna,MATA ATLANTICA,SAO PAULO,Netherlands,60.5181286885117
Caconde,MATA ATLANTICA,SAO PAULO,Spain,30.2550371329476
Candido Mota,MATA ATLANTICA,SAO PAULO,Netherlands,7131.45396445569
Canitar,MATA ATLANTICA,SAO PAULO,Netherlands,351.0772856835
Canitar,MATA ATLANTICA,SAO PAULO,France,184.315574983838
Canitar,MATA ATLANTICA,SAO PAULO,Netherlands,1045.24660418763
Cassia Dos Coqueiros,MATA ATLANTICA,SAO PAULO,France,15.6063547578165
Cassia Dos Coqueiros,MATA ATLANTICA,SAO PAULO,Spain,6.7559977306565
Cassia Dos Coqueiros,MATA ATLANTICA,SAO PAULO,Germany,2.61457112176407
Cassia Dos Coqueiros,MATA ATLANTICA,SAO PAULO,France,100.228109456321
Cassia Dos Coqueiros,MATA ATLANTICA,SAO PAULO,Germany,16.0898933383956
Cassia Dos Coqueiros,MATA ATLANTICA,SAO PAULO,Netherlands,87.6837400809818
Cassia Dos Coqueiros,MATA ATLANTICA,SAO PAULO,Slovenia,15.6044850354446
Castilho,MATA ATLANTICA,SAO PAULO,France,26.1561573609408
Castilho,MATA ATLANTICA,SAO PAULO,Netherlands,104.030171321924
Castilho,MATA ATLANTICA,SAO PAULO,Spain,237.783248735826
Castilho,MATA ATLANTICA,SAO PAULO,Germany,23.0649751273751
Castilho,MATA ATLANTICA,SAO PAULO,France,938.845827932487
Castilho,MATA ATLANTICA,SAO PAULO,Germany,35.3180202419975
Castilho,MATA ATLANTICA,SAO PAULO,Netherlands,1012.8584648558
Castilho,MATA ATLANTICA,SAO PAULO,Slovenia,148.54529095015
Castilho,MATA ATLANTICA,SAO PAULO,Spain,92.8840815374323
Chavantes,MATA ATLANTICA,SAO PAULO,Netherlands,68.0828947745757
Clementina,MATA ATLANTICA,SAO PAULO,France,6.08282844390629
Clementina,MATA ATLANTICA,SAO PAULO,Netherlands,24.1930676746273
Clementina,MATA ATLANTICA,SAO PAULO,Spain,55.2984403991481
Clementina,MATA ATLANTICA,SAO PAULO,Germany,5.36394871871736
Clementina,MATA ATLANTICA,SAO PAULO,France,218.336280355864
Clementina,MATA ATLANTICA,SAO PAULO,Germany,8.21349463324809
Clementina,MATA ATLANTICA,SAO PAULO,Netherlands,235.548524756791
Clementina,MATA ATLANTICA,SAO PAULO,Slovenia,34.5454230348538
Clementina,MATA ATLANTICA,SAO PAULO,Spain,21.6009532809172
Cruzalia,MATA ATLANTICA,SAO PAULO,Netherlands,2191.96586301323
Emilianopolis,MATA ATLANTICA,SAO PAULO,France,6.42317497922052
Emilianopolis,MATA ATLANTICA,SAO PAULO,Netherlands,25.5467186673543
Emilianopolis,MATA ATLANTICA,SAO PAULO,Spain,58.3924998110956
Emilianopolis,MATA ATLANTICA,SAO PAULO,Germany,5.66407248167627
Emilianopolis,MATA ATLANTICA,SAO PAULO,France,230.552636157737
Emilianopolis,MATA ATLANTICA,SAO PAULO,Germany,8.67305624459822
Emilianopolis,MATA ATLANTICA,SAO PAULO,Netherlands,248.727940391907
Emilianopolis,MATA ATLANTICA,SAO PAULO,Slovenia,36.478309215896
Emilianopolis,MATA ATLANTICA,SAO PAULO,Spain,22.8095702387092
Estrela Do Norte,MATA ATLANTICA,SAO PAULO,France,6.84318199939458
Estrela Do Norte,MATA ATLANTICA,SAO PAULO,Netherlands,27.2172011339557
Estrela Do Norte,MATA ATLANTICA,SAO PAULO,Spain,62.2107454490416
Estrela Do Norte,MATA ATLANTICA,SAO PAULO,Germany,6.03444230855703
Estrela Do Norte,MATA ATLANTICA,SAO PAULO,France,245.628315400347
Estrela Do Norte,MATA ATLANTICA,SAO PAULO,Germany,9.24018146240414
Estrela Do Norte,MATA ATLANTICA,SAO PAULO,Netherlands,264.99209035139
Estrela Do Norte,MATA ATLANTICA,SAO PAULO,Slovenia,38.8636009142105
Estrela Do Norte,MATA ATLANTICA,SAO PAULO,Spain,24.3010724410319
Euclides Da Cunha Paulista,MATA ATLANTICA,SAO PAULO,France,0.977597428484939
Euclides Da Cunha Paulista,MATA ATLANTICA,SAO PAULO,Netherlands,3.8881715905651
Euclides Da Cunha Paulista,MATA ATLANTICA,SAO PAULO,Spain,8.88724934986311
Euclides Da Cunha Paulista,MATA ATLANTICA,SAO PAULO,Germany,0.862063186936719
Euclides Da Cunha Paulista,MATA ATLANTICA,SAO PAULO,France,35.0897593429067
Euclides Da Cunha Paulista,MATA ATLANTICA,SAO PAULO,Germany,1.32002592320059
Euclides Da Cunha Paulista,MATA ATLANTICA,SAO PAULO,Netherlands,37.8560129073415
Euclides Da Cunha Paulista,MATA ATLANTICA,SAO PAULO,Slovenia,5.55194298774437
Euclides Da Cunha Paulista,MATA ATLANTICA,SAO PAULO,Spain,3.47158177729027
Fernao,MATA ATLANTICA,SAO PAULO,Netherlands,254.176025630436
Florinia,MATA ATLANTICA,SAO PAULO,Netherlands,2166.54831788084
Gabriel Monteiro,MATA ATLANTICA,SAO PAULO,France,0.65173161898996
Gabriel Monteiro,MATA ATLANTICA,SAO PAULO,Netherlands,2.59211439371007
Gabriel Monteiro,MATA ATLANTICA,SAO PAULO,Spain,5.92483289990873
Gabriel Monteiro,MATA ATLANTICA,SAO PAULO,Germany,0.574708791291146
Gabriel Monteiro,MATA ATLANTICA,SAO PAULO,France,23.3931728952712
Gabriel Monteiro,MATA ATLANTICA,SAO PAULO,Germany,0.880017282133724
Gabriel Monteiro,MATA ATLANTICA,SAO PAULO,Netherlands,25.2373419382276
Gabriel Monteiro,MATA ATLANTICA,SAO PAULO,Slovenia,3.70129532516291
Gabriel Monteiro,MATA ATLANTICA,SAO PAULO,Spain,2.31438785152685
Galia,MATA ATLANTICA,SAO PAULO,France,5.97420650740797
Galia,MATA ATLANTICA,SAO PAULO,Netherlands,23.761048609009
Galia,MATA ATLANTICA,SAO PAULO,Spain,54.3109682491633
Galia,MATA ATLANTICA,SAO PAULO,Germany,5.26816392016885
Galia,MATA ATLANTICA,SAO PAULO,France,214.437418206653
Galia,MATA ATLANTICA,SAO PAULO,Germany,8.06682508622581
Galia,MATA ATLANTICA,SAO PAULO,Netherlands,231.34230110042
Galia,MATA ATLANTICA,SAO PAULO,Slovenia,33.92854048066
Galia,MATA ATLANTICA,SAO PAULO,Spain,21.2152219723294
Garca,MATA ATLANTICA,SAO PAULO,France,5.43109682491633
Garca,MATA ATLANTICA,SAO PAULO,Netherlands,21.6009532809172
Garca,MATA ATLANTICA,SAO PAULO,Spain,49.3736074992394
Garca,MATA ATLANTICA,SAO PAULO,Germany,4.78923992742622
Garca,MATA ATLANTICA,SAO PAULO,France,194.943107460593
Garca,MATA ATLANTICA,SAO PAULO,Germany,7.33347735111438
Garca,MATA ATLANTICA,SAO PAULO,Netherlands,210.311182818564
Garca,MATA ATLANTICA,SAO PAULO,Slovenia,30.8441277096909
Garca,MATA ATLANTICA,SAO PAULO,Spain,19.2865654293904
Ibirarema,MATA ATLANTICA,SAO PAULO,Netherlands,1.68348552700662
Ibirarema,MATA ATLANTICA,SAO PAULO,Spain,20.9649542094906
Ibirarema,MATA ATLANTICA,SAO PAULO,Netherlands,1729.66286081953
Iepe,MATA ATLANTICA,SAO PAULO,France,109.602222262015
Iepe,MATA ATLANTICA,SAO PAULO,Netherlands,435.917929451196
Iepe,MATA ATLANTICA,SAO PAULO,Spain,996.383838745593
Iepe,MATA ATLANTICA,SAO PAULO,Germany,96.6492323583222
Iepe,MATA ATLANTICA,SAO PAULO,France,3934.04840332099
Iepe,MATA ATLANTICA,SAO PAULO,Germany,147.993202938832
Iepe,MATA ATLANTICA,SAO PAULO,Netherlands,4244.1837710788
Iepe,MATA ATLANTICA,SAO PAULO,Slovenia,622.449764696949
Iepe,MATA ATLANTICA,SAO PAULO,Spain,389.212437009997
Inubia Paulista,MATA ATLANTICA,SAO PAULO,France,1.43380626320711
Inubia Paulista,MATA ATLANTICA,SAO PAULO,Netherlands,5.70263854684646
Inubia Paulista,MATA ATLANTICA,SAO PAULO,Spain,13.0346023927919
Inubia Paulista,MATA ATLANTICA,SAO PAULO,Germany,1.26435643210081
Inubia Paulista,MATA ATLANTICA,SAO PAULO,France,51.4648619711105
Inubia Paulista,MATA ATLANTICA,SAO PAULO,Germany,1.93603356671463
Inubia Paulista,MATA ATLANTICA,SAO PAULO,Netherlands,55.5220245318306
Inubia Paulista,MATA ATLANTICA,SAO PAULO,Slovenia,8.1428309822107
Inubia Paulista,MATA ATLANTICA,SAO PAULO,Spain,5.09164155968434
Ipaussu,MATA ATLANTICA,SAO PAULO,Netherlands,154.231751192737
Irapua,MATA ATLANTICA,SAO PAULO,France,8.73953496812039
Irapua,MATA ATLANTICA,SAO PAULO,Spain,3.78334847104779
Irapua,MATA ATLANTICA,SAO PAULO,Germany,1.46415585829549
Irapua,MATA ATLANTICA,SAO PAULO,France,56.1275891119541
Irapua,MATA ATLANTICA,SAO PAULO,Germany,9.01031583905315
Irapua,MATA ATLANTICA,SAO PAULO,Netherlands,49.1027613087871
Irapua,MATA ATLANTICA,SAO PAULO,Slovenia,8.73848792643101
Itapura,MATA ATLANTICA,SAO PAULO,France,39.4297464560386
Itapura,MATA ATLANTICA,SAO PAULO,Netherlands,156.822855222881
Itapura,MATA ATLANTICA,SAO PAULO,Spain,358.452240509441
Itapura,MATA ATLANTICA,SAO PAULO,Germany,34.7698673294158
Itapura,MATA ATLANTICA,SAO PAULO,France,1415.28636817148
Itapura,MATA ATLANTICA,SAO PAULO,Germany,53.2410232991925
Itapura,MATA ATLANTICA,SAO PAULO,Netherlands,1526.85854860142
Itapura,MATA ATLANTICA,SAO PAULO,Slovenia,223.928273506618
Itapura,MATA ATLANTICA,SAO PAULO,Spain,140.020406449001
Joao Ramalho,MATA ATLANTICA,SAO PAULO,France,2397.30312876565
Jose Bonifacio,MATA ATLANTICA,SAO PAULO,France,468.190465012569
Jose Bonifacio,MATA ATLANTICA,SAO PAULO,Spain,202.679854983796
Jose Bonifacio,MATA ATLANTICA,SAO PAULO,Germany,78.437103878729
Jose Bonifacio,MATA ATLANTICA,SAO PAULO,France,3006.84214231273
Jose Bonifacio,MATA ATLANTICA,SAO PAULO,Germany,482.696616923506
Jose Bonifacio,MATA ATLANTICA,SAO PAULO,Netherlands,2630.51120390523
Jose Bonifacio,MATA ATLANTICA,SAO PAULO,Slovenia,468.134373362702
Lavinia,MATA ATLANTICA,SAO PAULO,Netherlands,24.2072514754047
Lins,MATA ATLANTICA,SAO PAULO,Netherlands,29.3513153861908
Lupercio,MATA ATLANTICA,SAO PAULO,France,6.58972806542282
Lupercio,MATA ATLANTICA,SAO PAULO,Netherlands,26.2091457147498
Lupercio,MATA ATLANTICA,SAO PAULO,Spain,59.9066187765711
Lupercio,MATA ATLANTICA,SAO PAULO,Germany,5.81094202132739
Lupercio,MATA ATLANTICA,SAO PAULO,France,236.530871720115
Lupercio,MATA ATLANTICA,SAO PAULO,Germany,8.89794880770247
Lupercio,MATA ATLANTICA,SAO PAULO,Netherlands,255.177462042965
Lupercio,MATA ATLANTICA,SAO PAULO,Slovenia,37.4241926768019
Lupercio,MATA ATLANTICA,SAO PAULO,Spain,23.4010229595981
Lutecia,MATA ATLANTICA,SAO PAULO,Netherlands,1210.36222918629
Macaubal,MATA ATLANTICA,SAO PAULO,France,9.36381285468991
Macaubal,MATA ATLANTICA,SAO PAULO,Spain,4.0535986383939
Macaubal,MATA ATLANTICA,SAO PAULO,Germany,1.56874267305844
Macaubal,MATA ATLANTICA,SAO PAULO,France,60.1368656737925
Macaubal,MATA ATLANTICA,SAO PAULO,Germany,9.65393600303735
Macaubal,MATA ATLANTICA,SAO PAULO,Netherlands,52.610244048589
Macaubal,MATA ATLANTICA,SAO PAULO,Slovenia,9.36269102126674
Maracai,MATA ATLANTICA,SAO PAULO,Netherlands,6626.24727539495
Mendonca,MATA ATLANTICA,SAO PAULO,France,2.4969930649938
Mendonca,MATA ATLANTICA,SAO PAULO,Spain,1.0809493787852
Mendonca,MATA ATLANTICA,SAO PAULO,Germany,0.41832740958987
Mendonca,MATA ATLANTICA,SAO PAULO,France,16.0363453294257
Mendonca,MATA ATLANTICA,SAO PAULO,Germany,2.57435850369486
Mendonca,MATA ATLANTICA,SAO PAULO,Netherlands,14.0292652763946
Mendonca,MATA ATLANTICA,SAO PAULO,Slovenia,2.49669391225322
Mirante Do Paranapanema,MATA ATLANTICA,SAO PAULO,France,7.82077942787952
Mirante Do Paranapanema,MATA ATLANTICA,SAO PAULO,Netherlands,31.1053727245208
Mirante Do Paranapanema,MATA ATLANTICA,SAO PAULO,Spain,71.0979947989047
Mirante Do Paranapanema,MATA ATLANTICA,SAO PAULO,Germany,6.89650549549376
Mirante Do Paranapanema,MATA ATLANTICA,SAO PAULO,France,280.718074743254
Mirante Do Paranapanema,MATA ATLANTICA,SAO PAULO,Germany,10.5602073856047
Mirante Do Paranapanema,MATA ATLANTICA,SAO PAULO,Netherlands,302.848103258732
Mirante Do Paranapanema,MATA ATLANTICA,SAO PAULO,Slovenia,44.415543901955
Mirante Do Paranapanema,MATA ATLANTICA,SAO PAULO,Spain,27.7726542183222
Mirassol,MATA ATLANTICA,SAO PAULO,France,112.365695015637
Mirassol,MATA ATLANTICA,SAO PAULO,Spain,48.6431580154272
Mirassol,MATA ATLANTICA,SAO PAULO,Germany,18.8249021519703
Mirassol,MATA ATLANTICA,SAO PAULO,France,721.642007626546
Mirassol,MATA ATLANTICA,SAO PAULO,Germany,115.847170960327
Mirassol,MATA ATLANTICA,SAO PAULO,Netherlands,631.322595741661
Mirassol,MATA ATLANTICA,SAO PAULO,Slovenia,112.352233021656
Nantes,MATA ATLANTICA,SAO PAULO,France,260.692565131714
Nantes,MATA ATLANTICA,SAO PAULO,Netherlands,1036.84542950114
Nantes,MATA ATLANTICA,SAO PAULO,Spain,2369.9324102883
Nantes,MATA ATLANTICA,SAO PAULO,Germany,229.883443797966
Nantes,MATA ATLANTICA,SAO PAULO,France,9357.26619814632
Nantes,MATA ATLANTICA,SAO PAULO,Germany,352.006801504001
Nantes,MATA ATLANTICA,SAO PAULO,Netherlands,10094.9335819843
Nantes,MATA ATLANTICA,SAO PAULO,Slovenia,1480.51766173647
Nantes,MATA ATLANTICA,SAO PAULO,Spain,925.754847768867
Nhandeara,MATA ATLANTICA,SAO PAULO,France,33.7097025806268
Nhandeara,MATA ATLANTICA,SAO PAULO,Spain,14.5929448400982
Nhandeara,MATA ATLANTICA,SAO PAULO,Germany,5.64746965311801
Nhandeara,MATA ATLANTICA,SAO PAULO,France,216.492564242067
Nhandeara,MATA ATLANTICA,SAO PAULO,Germany,34.7541451804861
Nhandeara,MATA ATLANTICA,SAO PAULO,Netherlands,189.396745438357
Nhandeara,MATA ATLANTICA,SAO PAULO,Slovenia,33.7056639831423
Ocaucu,MATA ATLANTICA,SAO PAULO,France,16.7857011240193
Ocaucu,MATA ATLANTICA,SAO PAULO,Netherlands,66.761311288713
Ocaucu,MATA ATLANTICA,SAO PAULO,Spain,152.597282945629
Ocaucu,MATA ATLANTICA,SAO PAULO,Germany,14.8019364457261
Ocaucu,MATA ATLANTICA,SAO PAULO,France,602.503848395577
Ocaucu,MATA ATLANTICA,SAO PAULO,Germany,22.6653221225653
Ocaucu,MATA ATLANTICA,SAO PAULO,Netherlands,650.001421745187
Ocaucu,MATA ATLANTICA,SAO PAULO,Slovenia,95.3288674196908
Ocaucu,MATA ATLANTICA,SAO PAULO,Spain,59.6083136506366
Ourinhos,MATA ATLANTICA,SAO PAULO,Netherlands,32.0453352619202
Ourinhos,MATA ATLANTICA,SAO PAULO,Spain,399.070247778428
Pacaembu,MATA ATLANTICA,SAO PAULO,France,0.434487745993307
Pacaembu,MATA ATLANTICA,SAO PAULO,Netherlands,1.72807626247338
Pacaembu,MATA ATLANTICA,SAO PAULO,Spain,3.94988859993915
Pacaembu,MATA ATLANTICA,SAO PAULO,Germany,0.383139194194097
Pacaembu,MATA ATLANTICA,SAO PAULO,France,15.5954485968475
Pacaembu,MATA ATLANTICA,SAO PAULO,Germany,0.58667818808915
Pacaembu,MATA ATLANTICA,SAO PAULO,Netherlands,16.8248946254851
Pacaembu,MATA ATLANTICA,SAO PAULO,Slovenia,2.46753021677527
Pacaembu,MATA ATLANTICA,SAO PAULO,Spain,1.54292523435123
Palmares Paulista,MATA ATLANTICA,SAO PAULO,France,21.8488966609432
Palmares Paulista,MATA ATLANTICA,SAO PAULO,Spain,9.45839682291907
Palmares Paulista,MATA ATLANTICA,SAO PAULO,Germany,3.66039957046969
Palmares Paulista,MATA ATLANTICA,SAO PAULO,France,140.319353238849
Palmares Paulista,MATA ATLANTICA,SAO PAULO,Germany,22.5258506737539
Palmares Paulista,MATA ATLANTICA,SAO PAULO,Netherlands,122.757236113375
Palmares Paulista,MATA ATLANTICA,SAO PAULO,Slovenia,21.8462790496224
Palmital,MATA ATLANTICA,SAO PAULO,Netherlands,5981.75837963585
Palmital,MATA ATLANTICA,SAO PAULO,Netherlands,18.4369886672517
Palmital,MATA ATLANTICA,SAO PAULO,France,9.67941905030709
Palmital,MATA ATLANTICA,SAO PAULO,Netherlands,54.8916166945184
Paranapua,MATA ATLANTICA,SAO PAULO,France,6.19052861935284
Paranapua,MATA ATLANTICA,SAO PAULO,Spain,2.67988251920036
Paranapua,MATA ATLANTICA,SAO PAULO,Germany,1.03711453493054
Paranapua,MATA ATLANTICA,SAO PAULO,France,39.7572008122024
Paranapua,MATA ATLANTICA,SAO PAULO,Germany,6.38233250104641
Paranapua,MATA ATLANTICA,SAO PAULO,Netherlands,34.7812612776435
Paranapua,MATA ATLANTICA,SAO PAULO,Slovenia,6.18978696186565
Parapua,MATA ATLANTICA,SAO PAULO,France,7.24145968441278
Parapua,MATA ATLANTICA,SAO PAULO,Netherlands,28.8012601084599
Parapua,MATA ATLANTICA,SAO PAULO,Spain,65.8314516764798
Parapua,MATA ATLANTICA,SAO PAULO,Germany,6.38565081261854
Parapua,MATA ATLANTICA,SAO PAULO,France,259.924044615386
Parapua,MATA ATLANTICA,SAO PAULO,Germany,9.77796608983623
Parapua,MATA ATLANTICA,SAO PAULO,Netherlands,280.414803981193
Parapua,MATA ATLANTICA,SAO PAULO,Slovenia,41.1254880019648
Parapua,MATA ATLANTICA,SAO PAULO,Spain,25.7154108111249
Pardinho,MATA ATLANTICA,SAO PAULO,Netherlands,409.590203649248
Pardinho,MATA ATLANTICA,SAO PAULO,France,215.034856915855
Pardinho,MATA ATLANTICA,SAO PAULO,Netherlands,1219.45448176574
Pereira Barreto,MATA ATLANTICA,SAO PAULO,France,26.2213288735544
Pereira Barreto,MATA ATLANTICA,SAO PAULO,Netherlands,104.289376201637
Pereira Barreto,MATA ATLANTICA,SAO PAULO,Spain,238.375717032313
Pereira Barreto,MATA ATLANTICA,SAO PAULO,Germany,23.1224445521344
Pereira Barreto,MATA ATLANTICA,SAO PAULO,France,941.185086022772
Pereira Barreto,MATA ATLANTICA,SAO PAULO,Germany,35.4060197432211
Pereira Barreto,MATA ATLANTICA,SAO PAULO,Netherlands,1015.38213518348
Pereira Barreto,MATA ATLANTICA,SAO PAULO,Slovenia,148.915411116092
Pereira Barreto,MATA ATLANTICA,SAO PAULO,Spain,93.1155144657476
Piacatu,MATA ATLANTICA,SAO PAULO,France,9.46458920117364
Piacatu,MATA ATLANTICA,SAO PAULO,Netherlands,37.643252504668
Piacatu,MATA ATLANTICA,SAO PAULO,Spain,86.0417200106697
Piacatu,MATA ATLANTICA,SAO PAULO,Germany,8.34604684103499
Piacatu,MATA ATLANTICA,SAO PAULO,France,339.72077633567
Piacatu,MATA ATLANTICA,SAO PAULO,Germany,12.7798035612223
Piacatu,MATA ATLANTICA,SAO PAULO,Netherlands,366.502202770303
Piacatu,MATA ATLANTICA,SAO PAULO,Slovenia,53.7510207333229
Piacatu,MATA ATLANTICA,SAO PAULO,Spain,33.6100468791678
Piraju,MATA ATLANTICA,SAO PAULO,Netherlands,1404.02012612822
Pirapozinho,MATA ATLANTICA,SAO PAULO,France,7.03869653723537
Pirapozinho,MATA ATLANTICA,SAO PAULO,Netherlands,27.9948157730952
Pirapozinho,MATA ATLANTICA,SAO PAULO,Spain,63.9881503385033
Pirapozinho,MATA ATLANTICA,SAO PAULO,Germany,6.20685058283482
Pirapozinho,MATA ATLANTICA,SAO PAULO,France,252.646089671199
Pirapozinho,MATA ATLANTICA,SAO PAULO,Germany,9.50417996607489
Pirapozinho,MATA ATLANTICA,SAO PAULO,Netherlands,272.563101334453
Pirapozinho,MATA ATLANTICA,SAO PAULO,Slovenia,39.9739614120379
Pirapozinho,MATA ATLANTICA,SAO PAULO,Spain,24.9953712259778
Planalto,MATA ATLANTICA,SAO PAULO,France,21.0685789230523
Planalto,MATA ATLANTICA,SAO PAULO,Spain,9.1205969363863
Planalto,MATA ATLANTICA,SAO PAULO,Germany,3.52967101438149
Planalto,MATA ATLANTICA,SAO PAULO,France,135.307947766033
Planalto,MATA ATLANTICA,SAO PAULO,Germany,21.7213560068341
Planalto,MATA ATLANTICA,SAO PAULO,Netherlands,118.373049109325
Planalto,MATA ATLANTICA,SAO PAULO,Slovenia,21.0660547978502
Presidente Bernardes,MATA ATLANTICA,SAO PAULO,France,45.6211968364432
Presidente Bernardes,MATA ATLANTICA,SAO PAULO,Netherlands,181.447941963126
Presidente Bernardes,MATA ATLANTICA,SAO PAULO,Spain,414.738153058574
Presidente Bernardes,MATA ATLANTICA,SAO PAULO,Germany,40.2296008466817
Presidente Bernardes,MATA ATLANTICA,SAO PAULO,France,1637.52151067655
Presidente Bernardes,MATA ATLANTICA,SAO PAULO,Germany,61.6011874794629
Presidente Bernardes,MATA ATLANTICA,SAO PAULO,Netherlands,1766.61329701458
Presidente Bernardes,MATA ATLANTICA,SAO PAULO,Slovenia,259.090579095665
Presidente Bernardes,MATA ATLANTICA,SAO PAULO,Spain,162.007091038506
Rinopolis,MATA ATLANTICA,SAO PAULO,France,1.73795098397323
Rinopolis,MATA ATLANTICA,SAO PAULO,Netherlands,6.91230504989352
Rinopolis,MATA ATLANTICA,SAO PAULO,Spain,15.7995543997566
Rinopolis,MATA ATLANTICA,SAO PAULO,Germany,1.53255677677639
Rinopolis,MATA ATLANTICA,SAO PAULO,France,62.3817943873898
Rinopolis,MATA ATLANTICA,SAO PAULO,Germany,2.3467127523566
Rinopolis,MATA ATLANTICA,SAO PAULO,Netherlands,67.2995785019403
Rinopolis,MATA ATLANTICA,SAO PAULO,Slovenia,9.87012086710113
Rinopolis,MATA ATLANTICA,SAO PAULO,Spain,6.17170093740492
